"lang","id","latin_name","image_src","class_id","order_id","habitats","continents","localities_url","name","description","spread_note","food","food_note","proportions","reproduction","attractions","projects_note","breeding","localities_title"
"en","157","Callonetta leucophrys","https://zoopraha.cz/images/lexikon-images/Kachnicka_sedoboky4_Rosicky.jpg","2","44","6","3","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Ringed Teal","Males are vividly colored year-round with a light head featuring a black stripe across the forehead and crown down to the nape, a rusty to olive-brown back, gray flanks, and a pinkish chest with black spots. Females are less colorful. Both sexes have a black tail, light rump, and a striking white wing patch.","Central South America east of the Andes","Plant parts","Various plant parts","Length 35–38 cm; weight 190–360 g","Lays 6–12 eggs; incubation 26–28 days","Due to its secretive lifestyle in impenetrable forests, little is known about its life; the incubation period is derived from captive breeding. It lives in pairs or small groups. It nests in tree hollows or old nests of other bird species, which is quite atypical for dabbling ducks. Experts are still unclear about its exact taxonomic relations—it may be closer to shelducks than typical ducks. Observations from captivity suggest this, as both parents care for the young, a trait characteristic of shelducks, though only the female incubates.","","","Lower Zoo Area"
"en","158","Macrochelys temminckii","https://zoopraha.cz/images/lexikon-images/kajmanka_supi_-_Garry_Tucker__USFWS_-_CC_BY_2.0_-_Flickr.jpg","3","2","2","3","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium","Alligator Snapping Turtle","It is the largest freshwater turtle in the world. The upper part of its shell (carapace) has three rows of protruding scutes, and it has a large head with powerful jaws. Its eyes are positioned on the sides of its head.","From northern Florida to southern Georgia, along the Gulf of Mexico to Texas, north to Illinois and Kansas","Live prey","Aquatic animals","Carapace length up to 70 cm; tail length up to 50 cm; weight 20–80 (100) kg","9–61 eggs; incubation 84–142 days","It spends most of its time motionless in shallow water, ambushing fish and various other animals. It can stay underwater for up to 50 minutes on a single breath, remaining so still that algae may grow on its shell, aiding its camouflage. It lures prey with a unique bait: a movable, worm-like appendage on the tip of its tongue, irresistible to fish. Though it lacks teeth like all turtles, its sharp, hooked jaws can firmly grasp slippery fish. Keepers must be cautious, as it is remarkably agile, and a larger turtle could bite through a human finger. At night, it leaves its shelter to search for other food, such as carrion. Females bury their eggs in sand up to 50 m from water.","The alligator snapping turtle is listed as a vulnerable species on the IUCN Red List, primarily due to hunting.","The first two turtles arrived in 1955 and 1956 and lived here for over 40 years. Meanwhile, we acquired two females—one in 1995 from Kolín nad Rýnem and one in 1996 from Zurich. Both remain at the zoo today. In 2006, a male arrived from Brno Zoo, and by 2010, we had our first two hatchlings. A third hatched in 2012.","Terrarium"
"en","159","Rousettus aegyptiacus","https://zoopraha.cz/images/lexikon/kaloň_egyptský_5.jpg","1","50","7","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Egyptian Fruit Bat","It is a medium-sized fruit bat with a brown to gray back, lighter belly, and yellowish collar. Its flight membranes are gray-black.","Africa, Middle East, Asia to Pakistan","Fruits","Ripe fruits (mulberries, figs, etc.)","Body length 15–17 cm; tail length 6–19 mm; wingspan 60 cm; weight 80–170 g","Females are pregnant for 4 months and give birth to 1 young","They are social mammals living in colonies ranging from 20 to several thousand individuals. They rest in caves or similar damp, dark places during the day and fly out at night to forage. They navigate not only by sight but also partially by ultrasound (echolocation), though not as precisely as true bats. They produce sounds with their tongues, detecting echoes with their ears. During breeding, partners attract each other with scent signals. Females initially carry their young on their bellies, later leaving them in a sort of 'nursery' with the offspring of other colony females.","","We have kept Egyptian fruit bats since 2004, though in the mid-1950s, some passed through the zoo as 'transit' bats, with no records of their further fate.","Indonesian Jungle Pavilion"
"en","16","Sauromalus obesus","https://zoopraha.cz/images/lexikon-images/u_lukvala_zavalitOCa_-_Petr_Velenskz_i.jpg","3","20","3","4","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1454-pavilon-kockovitych-selem-a-terarium","Chuckwalla","Its appearance somewhat recalls monitor lizards—it lacks a dorsal crest, is stout, and has loose skin folds along the sides of its neck and belly. Coloration varies by sex and age. Adult males often have a black head and forelegs, while the body can be yellow, red, gray, or black. Females are less vividly colored.","Southwest USA and northern Mexico","Plant parts","Leaves, flowers, fruits, and other parts of desert plants; occasionally catches small invertebrates","Body length 28–43 cm, with tail length at least 50% of total length; weight up to 350 g","Lays 4–14 eggs; incubation lasts 72–93 days.","The chuckwalla is a diurnal lizard superbly adapted to desert conditions. It survives cooler periods in a state of torpor. Its smooth, flat body and flexible spine allow it to swiftly escape predators into rock crevices, where it inflates itself to wedge in place. During mating season (April to July), males temporarily become territorial, establishing a social hierarchy based on overall size. Females typically lay eggs once every two years, burying them in the soil.","","Though there’s a record of one specimen in 1974, breeding began in 2004 when five individuals arrived, four from the wild. That same year, they started reproducing, and by the end of 2013, 111 hatchlings had emerged.","Big Cats and Reptiles Pavilion"
"en","161","Scatophagus argus","https://zoopraha.cz/images/lexikon-images/kalozrout_skvrnity.jpg","5","35","2","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Spotted Scat","It has a tall, flat body, silvery coloration, and numerous dark spots.","Indo-Australian region","Invertebrates","Plant parts, invertebrates, detritus (settled organic debris)","Body length up to 35 cm","They lay eggs on stones, and both parents care for the offspring","It is a fish commonly kept in aquariums. It can adapt to fluctuating water salinity. Juveniles inhabit fresher waters before migrating to the sea. The front part of its dorsal fin has venomous spines that can cause painful injuries.","","We have kept this species since 2004 in a brackish aquarium in the Indonesian Jungle Pavilion.","Indonesian Jungle Pavilion"
"en","162","Tragulus nigricans","https://zoopraha.cz/images/lexikon/kancil_cernavy.jpg","1","4","6","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","Balabac Chevrotain","It has a brownish-black coloration with white stripes and spots on its throat and chest. Above its eyes, it has rusty 'eyebrows' that contrast with its otherwise dark coloring. It is characterized by a hunched back and thin legs.","Southeast Asia - Philippines – Balabac, Bugsuc, and Ramos Islands","Fruits","Leaves, shoots, fruits","Body length 40–50 cm; tail length 2.5–3 cm; shoulder height 18 cm; weight 1.5–2 kg","Gestation 140–177 days; 1 young","Chevrotains are miniature even-toed ungulates living in several species across Southeast Asia. Their small size makes them easy prey for many predators, so they live very secretively. During the day, they hide in undergrowth, emerging onto clearings only at night to graze. They are solitary. Males are equipped with long canines used for defense and combat with rivals.","The Balabac chevrotain is listed as an endangered species in the IUCN Red Book. This is due to its tiny range (now limited to three small islands, the largest, Balabac, being less than 35 km long), where its natural habitat is giving way to coconut plantations, and hunting for meat. Both factors have caused its wild population to decline—local hunters say it’s now much harder to catch a 'pilandok,' as they call it, than it was 15 years ago.","At Prague Zoo, you can see Balabac chevrotains in one of the nocturnal exhibits in the Indonesian Jungle Pavilion. We are one of the few zoos outside the Philippines to keep these small, charming ungulates. A pair arrived from Wroclaw Zoo in 2011. In 2013, three young were raised; one returned to Wroclaw, while two stayed in Prague.","Indonesian Jungle Pavilion"
"en","163","Carettochelys insculpta","https://zoopraha.cz/images/lexikon-images/Karetka_novoguinejska2.jpg","3","2","2","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","New Guinea Pig-nosed Turtle","Pig-nosed turtles resemble sea turtles only in their flat, paddle-like limbs adapted for aquatic life, but they are not closely related. They are much closer to softshell turtles, as evidenced by the skin covering their hard, flat shell and their elongated nostrils.","Northern Australia and southern New Guinea","Fruits","Aquatic animals, fruits","Carapace length 50–60 cm; weight up to 20 kg","15–30 eggs; incubation 80–120 days","It prefers still or slightly flowing waters and doesn’t mind if a river or pool temporarily dries up. It simply burrows into the sand and waits in a dormant state until the water rises again.","The pig-nosed turtle is listed as a vulnerable species on the IUCN Red List, primarily due to excessive hunting for meat.","The turtles that first arrived in 2003 still live in the zoo today. Their numbers were gradually bolstered by additional individuals acquired in 2006 and 2010.","Indonesian Jungle Pavilion"
"en","164","Casuarius casuarius","https://zoopraha.cz/images/lexikon/kasuar_prilbovy.jpg","2","51","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Southern Cassowary","When moving swiftly through thickets, several hard, sharp feathers on their vestigial wings protect their flanks. When threatened, they defend themselves with powerful legs and toes tipped with large claws. A cassowary’s kick can be fatal to medium-sized animals. Chicks are light-colored with dark longitudinal stripes after hatching. In their first year, they turn cinnamon-colored, and by three years, they have the black feathers, red-blue neck and head markings, and bony casque of adults.","New Guinea, Ceram, northeastern Australia","Fruits","Mainly fruits, also shoots","Body length 1.3–1.7 m; no tail; vestigial wing; weight 25–58 kg","2–5 eggs; incubation 50 days","In the upper part of the zoo, you’ll find a pair of large, flightless southern cassowaries. For most of the year, the male and female live solitarily, each in its own enclosure. Cassowaries inhabit dense forest undergrowth and feed on plant matter, swallowing fruits whole and playing a key role in spreading seeds of many shrubs and trees. When moving swiftly through thickets, several hard, sharp feathers on their vestigial wings protect their flanks. When threatened, they defend themselves with powerful legs and toes tipped with large claws—a kick can be fatal to medium-sized animals. Like other ratites, the male alone provides all parental care. He prepares a ground nest in a hidden spot. The female lays her eggs and returns to her solitary life, while the male incubates the eggs without feeding and later leads and protects the chicks.","The cassowary is listed as a vulnerable species on the IUCN Red List, threatened by the loss of continuous forests.","Cassowaries have appeared at Prague Zoo repeatedly since 1954. In 1989, female Káče arrived, followed by male Kašík in 1991. This pair still lives here. The first successful breeding occurred in 1998, and since then, our male Kašík, known from the 'Meet Them!' campaign, has raised a total of four chicks.","Upper Zoo Area"
"en","165","Bubo ketupu","https://zoopraha.cz/images/lexikon/ketupa_malajska.jpg","2","21","2","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Malay Fish Owl","Ketupas resemble eagle owls in size and distinct head tufts but are slimmer, lack feathered toes and tarsi, and fly noisily for owls. They glide slowly over water surfaces, catching prey with strong toes equipped with horny ridges and long claws.","Southeast Asia","Fish","Aquatic animals","Body length 22–26 cm; tail length 16–18 cm; wingspan 120 cm; weight 1–1.2 kg","1 (2) eggs; incubation 28–29 days","Formerly called fish owls, ketupas primarily hunt aquatic animals, from fish to crabs. They stay exclusively near calmer freshwater bodies. They glide slowly over water surfaces, catching prey with strong toes equipped with horny ridges and long claws. Sometimes they wade in shallows, collecting crabs or mollusks.","","Ketupas were kept at the zoo from 1972–1993 and again since 2002, when a pair arrived from the wild. Greater expertise in their care is evidenced by the successful raising of a chick in 2009, symbolically named Evropa. Further breedings followed in 2010, 2012, and 2014.","Lower Zoo Area"
"en","166","Kiang","https://zoopraha.cz/images/lexikon-images/_TTT1203.jpg","1","40","11","2","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Eastern Kiang","It has light rusty to brown fur, with a white belly, legs, and front of the neck. A dark stripe runs down the middle of its back, and its short, upright mane is dark.","Tibetan Plateau at elevations of 2,700–5,400 m – China, also Pakistan, India, Nepal, and possibly Bhutan; the eastern kiang occurs in the Chinese provinces of Qinghai and southwestern Xinjiang.","Plant parts","Grass, herbs","Body length 2.1 m; tail length 40 cm; shoulder height 1.3–1.5 m; weight 250–400 kg","Gestation 12 months; 1 young","The rugged Central Asian steppes are home to several wild ass species, including the kiang. Its habitat is the Tibetan highlands, where temperatures drop below -40°C in winter at around 4,000 m elevation. Herds consist primarily of females and young. Stallions are territorial, guarding the mares in their domain. Young males often form bachelor groups until they establish their own territories. A newborn kiang can follow its mother within an hour and stays close to her in the early days. Kiangs have three subspecies, with the eastern kiang being the largest.","","One kiang stallion lived at the zoo from 1961–1971. After a 20-year break, breeding resumed in 1991.","Upper Zoo Area"
"en","167","Scopus umbretta","https://zoopraha.cz/images/lexikon-images/kladivous_africky1_Rosicky.jpg","2","58","4","1","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady","Hamerkop","The hamerkop could go unnoticed due to its brown coloration and medium size, if not for the striking crest on its head, which earned it its Czech name.","Africa south of the Sahara, Madagascar, southwestern Arabia","Live prey","Smaller animals","Body length 32–40 cm; tail length 15–16 cm; wing length 30–31.5 cm; weight 415–430 g","Females lay 3–7 eggs; incubation 28–32 days","This wading bird shows its relation to herons—it hunts similarly: standing motionless to ambush prey, then striking swiftly with its sharp beak. They build enormous, roofed nests up to 1.5 m in diameter, with an entrance below and a tunnel over half a meter long. They typically construct several, and unused nests are taken over by genets, owls, and other animals.","","Hamerkops were kept in the 1970s and 1980s, with a chick successfully raised in 1976. Breeding paused from 1993 to 2010, resuming with new individuals tied to the opening of the Bird Wetlands exhibit. They began nesting in 2012.","Bird Wetlands"
"en","168","Wallabia bicolor","https://zoopraha.cz/images/lexikon-images/97_-_klokan_bazinny_-_Tomas_Adamec_-__TTT0676.jpg","1","1","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Swamp Wallaby","It has a typical 'kangaroo-like' appearance. The front five-toed limbs are short and weak, mainly used for handling food. The hind legs are strong, with a vestigial thumb and partially fused toes, the fourth being the longest and strongest—an adaptation for long, high leaps when fleeing danger. The swamp wallaby has dark brown fur, darker limbs and tail, a lighter yellowish belly, and often a yellow stripe on its cheeks.","Southeastern Australia","Plant parts","Grass, herbs, shrubs, tree seedlings, and fungi","Body length 67–84 cm; tail length 64–86 cm; average height 70 cm; weight 10.5–20 kg","Females are pregnant for 33–38 days and bear 1 young, carried in the pouch for 8–9 months","Unlike other kangaroos, it commonly seeks cooling in water. It has a varied diet and can safely eat plants toxic to humans. Females can become pregnant again just eight days before giving birth to the previous offspring.","","We have kept it since 2013.","Upper Zoo Area"
"en","169","Macropus rufogriseus rufogriseus","https://zoopraha.cz/images/lexikon/klokan_Bennettův_4.jpg","1","1","7","5","","Bennett's Wallaby","It is a medium-sized wallaby with gray-beige fur, a whitish belly and chest, and a reddish neck and shoulders. The tail is gray above and white below, with black toes. It has relatively long ear pinnae.","Tasmania","Plant parts","Various plant parts, mainly grass and shoots","Body length 65–92 cm; tail length 55–88 cm; weight 12–27 kg","Females are pregnant for 30 days and bear 1 young","It is a subspecies of the red-necked wallaby. It is quite hardy, tolerating low temperatures thanks to dense fur covering its body and tail. It is often kept in parks and enclosures. It frequently produces albino individuals with white fur and blue eyes. As adults, Bennett’s wallabies tend to live solitarily, occasionally forming loose groups of up to 30 animals. Like other marsupials, they exhibit unique traits. Females have two vaginas and two uteri, functioning alternately during successive breeding periods. During pregnancy, a third vagina (without a uterus) forms as a birth canal. Thus, a female can raise multiple offspring of different ages simultaneously: a newly fertilized egg waits in a dormant state in the oviduct (diapause), an older embryo develops in the uterus, a joey is attached in the pouch, and she may still nurse an older offspring too large for the pouch.","","The first red-necked wallabies (subspecies unspecified) arrived from England. In 1946, a pair from London Zoo produced the first offspring. More arrived from Whipsnade in the 1950s, some of their descendants later sent to Beijing in 1956. We stopped keeping them in the 1970s, but new individuals of the subspecies M. r. rufogriseus arrived in 2003.",""
"en","17","Petrosaurus thalassinus","https://zoopraha.cz/images/lexikon/leguanek_modravy_foto_velensky.jpg","3","20","3","4","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1454-pavilon-kockovitych-selem-a-terarium","Blue Agama","Its flat body with widely splayed legs is typical, an adaptation for moving across scorching surfaces. It has a blue head, a bluish upper tail, a yellow throat with blue spots, and a white-and-black pattern. During mating season, the coloration of both sexes becomes even more vivid.","Rocky arid regions of North and Central America","Invertebrates","Plant parts, fruits, small animals, buds, and other plant components","Body length 9–16 cm; tail length 12–18 cm","Females lay 4–18 eggs; incubation lasts about 60 days.","It climbs rocks with great agility, even vertical walls, and can move upside down without difficulty. It intimidates rivals by bobbing its head, inflating the skin on its throat, and making strange guttural sounds.","","We have kept blue agamas since 2008 and have successfully bred them.","Big Cats and Reptiles Pavilion"
"en","170","Macropus robustus robustus","https://zoopraha.cz/images/lexikon-images/IMG_3783.jpg","1","1","4","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Eastern Wallaroo","","Eastern Australia","Plant parts","Grass, shrub leaves, shoots","Total length 1.1–1.9 m, including tail 54–90 cm; females average 16 kg, males 35 kg (up to 50 kg record)","Females are pregnant for 32 days and bear 1 young, carried in the pouch for 8–9 months","It is one of the few kangaroos where fur color indicates sex. It can survive months without drinking, relying on water from food. It finds shelter from midday heat under rock overhangs and in caves, which males defend against rivals, tolerating only females.","","We have kept wallaroos since 2013.","Upper Zoo Area"
"en","171","Dorcopsis muelleri","https://zoopraha.cz/images/lexikon/klokan_novoguinejsky_foto_Tomas_Adamec.jpg","1","1","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle","New Guinean Forest Wallaby","","Western New Guinea and some adjacent islands","Invertebrates","Grass, shoots, occasionally insects","Body length 60–77 cm; tail length 46–53 cm; average weight 5 kg","Females are pregnant for 30 days and bear 1 young","It is active at dusk and night. Males engage in ritualized fights during courtship.","","We have kept them since 2010.","Indonesian Jungle Pavilion"
"en","172","Macropus rufus","https://zoopraha.cz/images/lexikon-images/_TTT6426.jpg","1","1","4","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu","Red Kangaroo","It is the largest kangaroo species. Males are larger than females with reddish fur, while females are smaller and often grayish.","Large parts of inland Australia","Plant parts","Various plant parts, mainly grass and shoots","Body length 80–160 cm; tail length 70–120 cm; weight 20–85 kg","Gestation 32–34 days; 1 young","It is the largest kangaroo species and, in Australia, mirrors the lifestyle of large ungulates on African savannas. They form variably sized, loosely organized groups. During the day, they rest in the shade, grazing in the morning and evening. Like all marsupials, they have a short gestation. Newborns are tiny and underdeveloped—essentially born during incomplete embryonic development—yet must immediately perform an incredible feat: climbing unaided up the mother’s belly into the pouch to latch onto a teat. Thus, a newborn kangaroo has stronger forelimbs than hindlimbs. The mother offers no help beyond cleaning the pouch beforehand and moistening her belly fur with her tongue. Inside the securely closed pouch, protected by strong sphincter muscles, the joey is warm and safe, suckling from a swollen teat. Occasionally, a joey falls out; if too small, it is doomed in the wild, as the female won’t return it. Only when strong enough to move independently does it begin leaving the pouch, returning at the slightest sign of danger.","","The red kangaroo was among the first animals at the zoo. One stayed briefly in 1935. Records note another in 1953, followed by many in the 1960s, likely in transit to other keepers. The first successful breeding was documented in 1966.","Upper Zoo Area"
"en","173","Bettongia penicillata","https://zoopraha.cz/images/lexikon-images/klokanek_kralikovity__TTT4751_export_-_Tomas_Adamec.jpg","1","1","7","5","","Brush-tailed Bettong","It has an overall grayish coloration, relatively slender limbs, and a long, prehensile tail.","Southwestern Australia and adjacent islands","Plant parts","Fungi, tubers, grass, buds","Body length 30–38 cm; tail length 29–36 cm; weight 1.2–1.6 kg","Females are pregnant for 21 days and bear 1 young, which spends 90–110 days in the pouch","It is classified in a distinct group of so-called rat-kangaroos, differing from true kangaroos in several ways: they are smaller, have differently arranged teeth, a more varied diet, and a more mobile tail. The brush-tailed bettong spends the day hidden in forest undergrowth, building a spherical nest for rest, carrying materials in its curled tail.","","We have kept bettongs since 2001 and have bred them repeatedly since 2004.",""
"en","174","Platalea leucorodia","https://zoopraha.cz/images/lexikon-images/kolpik_bily_2.jpg","2","58","2","7","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Eurasian Spoonbill","It is entirely white, with a dark beak and legs. During breeding season, it has a yellowish chest spot and elongated head feathers. In flight, it holds its neck extended like storks.","Breeds in Eurasia from Spain to Japan (a few pairs in the Czech Republic) and northern Africa. Winters in tropical regions of Africa and Asia, sometimes in the Mediterranean.","Plants and animals","Aquatic invertebrates (mollusks, crustaceans, worms) and small vertebrates","Body length 69–82 cm; tail length 11–13 cm; wingspan 115–135 cm; weight 0.8–2 kg","Lays 3–4 eggs; incubation 24–25 days","It nests in colonies, building nests from branches, twigs, leaves, and grass, either in trees or reeds. Its distinctively shaped beak, up to 23 cm long, probes shallow water and soft mud. The oldest ringed individual was 28 years old.","","The first Eurasian spoonbills were acquired from the wild in 1995—two females, one dying in 2013, the other still at the zoo. Later, birds came from zoos in Mulhouse, Berlin, Ohrady, and Bojnice. Since 2000, when the first chicks were raised, they have bred regularly.","Lower Zoo Area"
"en","175","Ajaia ajaja","https://zoopraha.cz/images/lexikon-images/kolp_k_rOSovz_1_-_Petr_RoAickz.jpg","2","58","2","3","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady","Roseate Spoonbill","As the only spoonbill with a bare head in adulthood, it is not white but predominantly pink. Young birds acquire this adult appearance gradually, initially showing only a slight pinkish tint and a fully feathered head.","From southern Georgia and Florida through Central America to Argentina","Fish","Small fish, crustaceans, aquatic insects, and mollusks","Body length 59–77 cm; tail length 10–11 cm; weight 1.1–1.4 kg","Lays 2–3 eggs; incubation 22–25 days","In the 19th century, it was abundant along the Gulf of Mexico. Between 1880 and 1940, it was nearly wiped out due to the feather trade. Subsequent protection efforts have raised its population to around 3,500 pairs today.","","Roseate spoonbills are a traditional species here—the first were kept in 1950. From 1973 to 1997, they were absent from Prague Zoo. Then a pair from Augsburg arrived, founding a successful breeding program that continues today.","Bird Wetlands"
"en","176","Galago moholi","https://zoopraha.cz/images/lexikon-images/_TTT0064.jpg","1","16","7","1","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1443-afrika-zblizka","Southern Lesser Galago","It has large brown eyes, relatively long and wide ears, and dense light gray-brown fur. It can rotate its head 180 degrees. Males and females look alike, with males slightly heavier.","Africa from South Africa to Tanzania","Plants and animals","Arthropods and tree sap","Body length 14–17 cm; tail length 11–28 cm; weight 142–255 g","Females are pregnant for 121–124 days and bear 1–2 young","Southern lesser galagos live in small family groups of several females and their young. Males are solitary, defending territories encompassing the home ranges of multiple female groups. They sleep during the day, often in hollow acacia trunks or other trees. At night, they forage individually. Females give birth and raise young in nests high in trees—either building their own or using abandoned bird nests or tree hollows.","","Southern lesser galagos arrived at Prague Zoo in early 2014.","Africa Up Close"
"en","177","Galago senegalensis","https://zoopraha.cz/images/lexikon-images/KOMBA_usata_5_-_archiv_Zoo_Praha.jpg","1","16","7","1","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/1443-afrika-zblizka","Senegal Bushbaby","It has dense, relatively long fur, gray-brown on the upper body and slightly lighter underneath. Its large, bare ears have transverse ridges, allowing it to fold them fan-like and press them against its head. The fingertips are club-shaped.","Sub-Saharan Africa","Fruits","Fruits, flowers, invertebrates","Body length 14–18 cm; tail 20–30 cm; weight 150–300 g","Gestation 120–126 days; 1–3 young","Bushbabies resemble forest sprites. These prosimians inhabit shrubby and sparsely wooded plains. They sleep quietly during the day, curled into a ball, and set out at dusk to search for ripe fruits, flowers, sap, and especially insects, which they catch with their paws. They particularly seek out grasshoppers and locusts, settling comfortably to eat their prey, holding it in their hands and nibbling gradually. In dry seasons when insects are scarce, they switch to plant food, mainly sap, enabling survival in arid areas. With large ears, moistened regularly with their own urine and folded against the head during sleep, they detect every rustle. In danger, they escape with long leaps, propelled by strong hind legs, landing on branches or trunks and gripping firmly with all four limbs. Their bushy tails maintain balance during jumps. Bushbabies live in small family groups. Females bear well-developed young, which spend their first days in nests of grass and leaves.","","We have kept bushbabies since 1996.","Africa Up Close"
"en","178","Phalacrocorax melanoleucos","https://zoopraha.cz/images/lexikon/kormorán_černobílý_4.jpg","2","36","2","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Little Pied Cormorant","It has contrasting coloration—black above and white below, including the neck and head. Its beak is yellow. Within its range, it forms three subspecies differing in the extent of black and white coloration.","Indonesia, Australia except the interior","Fish","Fish and aquatic invertebrates (crustaceans, insects)","Length 55–65 cm; wingspan 84–91 cm; weight 490–900 g","Females lay 3–5 eggs; incubation 4 weeks","Like other cormorants, it swims skillfully, chasing prey underwater. Its webbed feet act as paddles, driving it forward. It nests in colonies in trees above water. Outside breeding season, it forms smaller groups, but birds do not cooperate during hunting.","","We have kept these cormorants since 2013.","Lower Zoo Area"
"en","179","Heloderma suspectum","https://zoopraha.cz/images/lexikon-images/korovec_jedovaty.jpg","3","20","3","4","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5814-terarium","Gila Monster","It is a large, sturdy lizard with a short tail and legs. Its slightly raised scales are black, yellow, and pink. The head, chin, neck, and legs are black. Its eyes have round pupils and black irises.","Southwest North America, Central America","Live prey","Small vertebrates, eggs","Body length 17–40 cm; tail length 8–20 cm; weight 0.6–1 kg","3–9 eggs; incubation 124–142 days","Gila monsters are among the few known venomous lizards worldwide. Found in two species exclusively in southwestern North America and Central America, their venom glands are located in the rear of the lower jaw, with venom flowing through grooves on several pairs of enlarged (up to 5 mm long), pointed teeth. They grip prey tightly to paralyze it. These relatively slow lizards feed on ground-nesting bird chicks, smaller lizards, turtles, rodents, and eggs, consuming up to a third of their body weight at once. They climb skillfully. Active by day, they spend nights in self-dug underground burrows. Females lay eggs without further care. If laid late in summer, the eggs overwinter, hatching after 10 months.","","Gila monsters were kept from 1958 to 1989 and since 1994 to the present.","Terrarium"
"en","18","Taurotragus oryx","https://zoopraha.cz/images/lexikon-images/_TTT5245.jpg","1","4","4","1","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/2363-africky-dum","Eland Antelope","The eland antelope is the second-largest antelope species in the world, surpassed only by the very similar Derby’s eland. Its distinctive features include sandy coloration with lighter transverse stripes, a dark mane, and spiral horns up to 70 cm long.","Sub-Saharan Africa","Plant parts","Grass, leaves, fruits","Body length 2–3.5 m; tail length 50–90 cm; shoulder height 1.2–1.8 m; weight 300–950 kg","Gestation lasts 250–277 days; 1 calf born.","They form large herds, often mixed with zebras and other antelope species. They don’t occupy fixed territories, and there’s no strict social hierarchy within the herd, so conflicts are rare. Only during mating season do males drive off rivals with ritualized threats, mock-charging nearby bushes, grass clumps, or fallen logs. Eland antelopes are easily tamed, and efforts are underway to domesticate them and expand their farming. In some parts of Africa, their resilience makes them far better suited than traditional livestock.","","The first two eland antelopes arrived at Prague Zoo in 1955—females who lived there for three years. Modern breeding began in 2002.","African House"
"en","180","Goura cristata","https://zoopraha.cz/images/lexikon/korunac_sedomodry_-_Just_chaos_-_CC_BY_2.0_-_Flickr.jpg","2","38","6","5","http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu","Western Crowned Pigeon","Crowned pigeons are the largest members of the pigeon order. They have an overall blue-gray coloration with dark red patches on the chest, shoulders, and wings. Dark blue feathers surround the eyes, and the iris is orange. A distinctive feature is the fan-like crest on the crown, made of fine, light blue feathers with white tips. Males and females look identical.","New Guinea and some Indonesian islands","Fruits","Fruits, seeds, insects","Body length 48–50 cm; tail length 18–20 cm; weight 1.1 kg","1 egg; incubation 31 days","Crowned pigeons prefer life on the ground but can fly and nest in tree canopies. They form small groups of up to ten individuals that forage together. Adult pairs stay together permanently, with both parents caring for offspring. During courtship, the male emits a loud, resonant call and joins the female in a betrothal dance.","It is listed as a vulnerable species on the IUCN Red List. The main threats are hunting for meat and feathers, which, though illegal, is facilitated by access roads built by logging companies clearing forests.","We have kept crowned pigeons since 1995.","Lower Zoo Area"
